Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 0.090087890625000000, 0.016113281250000000, 0.000000000000000000, 0.024902343750000000, 9, 26.2, 1632
Go, fibonacci, -1, 0.083374023437500000, 0.016723632812500000, 0.000000000000000000, 0.024841308593750000, 9, 26.2, 1632
Go, fibonacci, -1, 0.080871582031250000, 0.014465332031250000, 0.000000000000000000, 0.022338867187500000, 9, 26.2, 1632
Go, fibonacci, -1, 0.081970214843750000, 0.016052246093750000, 0.000000000000000000, 0.024902343750000000, 9, 26.2, 1632
Go, fibonacci, -1, 0.082214355468750000, 0.016235351562500000, 0.000000000000000000, 0.024902343750000000, 9, 26.2, 1604
Go, fibonacci, -1, 0.080688476562500000, 0.015502929687500000, 0.000000000000000000, 0.024902343750000000, 9, 26.2, 1632
Go, fibonacci, -1, 0.083923339843750000, 0.016784667968750000, 0.000000000000000000, 0.024902343750000000, 9, 26.2, 1632
Go, fibonacci, -1, 0.082702636718750000, 0.016113281250000000, 0.000000000000000000, 0.024963378906250000, 9, 26.2, 1628
Go, fibonacci, -1, 0.081726074218750000, 0.016113281250000000, 0.000000000000000000, 0.024841308593750000, 9, 26.2, 1628
Go, fibonacci, -1, 0.083068847656250000, 0.016540527343750000, 0.000000000000000000, 0.024780273437500000, 9, 26.2, 1632
