Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 0.734802246093750000, 0.238037109375000000, 0.000000000000000000, 0.162170410156250000, 66, 30.8, 1752
Go, fibonacci, -1, 0.664672851562500000, 0.218383789062500000, 0.000000000000000000, 0.147399902343750000, 60, 30.8, 1764
Go, fibonacci, -1, 0.753723144531250000, 0.247985839843750000, 0.000000000000000000, 0.169433593750000000, 69, 30.8, 1712
Go, fibonacci, -1, 0.622863769531250000, 0.204467773437500000, 0.000000000000000000, 0.140014648437500000, 57, 30.8, 1752
Go, fibonacci, -1, 0.777038574218750000, 0.254943847656250000, 0.000000000000000000, 0.174499511718750000, 71, 30.8, 1712
Go, fibonacci, -1, 0.810119628906250000, 0.265258789062500000, 0.000000000000000000, 0.181701660156250000, 73, 30.8, 1788
Go, fibonacci, -1, 0.841552734375000000, 0.275878906250000000, 0.000000000000000000, 0.189453125000000000, 77, 30.8, 1788
Go, fibonacci, -1, 0.708618164062500000, 0.231689453125000000, 0.000000000000000000, 0.160095214843750000, 65, 31.0, 1788
Go, fibonacci, -1, 0.678100585937500000, 0.221984863281250000, 0.000000000000000000, 0.152343750000000000, 61, 31.0, 1788
Go, fibonacci, -1, 0.829528808593750000, 0.271301269531250000, 0.000000000000000000, 0.186584472656250000, 76, 31.0, 1756
