Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 0.114929199218750000, 0.035644531250000000, 0.000000000000000000, 0.027404785156250000, 11, 29.2, 1636
Go, fibonacci, -1, 0.121948242187500000, 0.036376953125000000, 0.000000000000000000, 0.029724121093750000, 12, 29.2, 1636
Go, fibonacci, -1, 0.095092773437500000, 0.029663085937500000, 0.000000000000000000, 0.022399902343750000, 9, 29.2, 1564
Go, fibonacci, -1, 0.775634765625000000, 0.245483398437500000, 0.000000000000000000, 0.189575195312500000, 72, 29.5, 1640
Go, fibonacci, -1, 0.191711425781250000, 0.060607910156250000, 0.000000000000000000, 0.046813964843750000, 18, 29.5, 1564
Go, fibonacci, -1, 0.125671386718750000, 0.038146972656250000, 0.000000000000000000, 0.030212402343750000, 12, 29.5, 1640
Go, fibonacci, -1, 0.311462402343750000, 0.088989257812500000, 0.000000000000000000, 0.073608398437500000, 28, 29.5, 1652
Go, fibonacci, -1, 0.127990722656250000, 0.043884277343750000, 0.000000000000000000, 0.033020019531250000, 12, 29.5, 1556
Go, fibonacci, -1, 0.173461914062500000, 0.052673339843750000, 0.000000000000000000, 0.037841796875000000, 15, 29.5, 1656
Go, fibonacci, -1, 0.225708007812500000, 0.067321777343750000, 0.000000000000000000, 0.055603027343750000, 21, 29.5, 1632
