Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 0.683593750000000000, 0.221923828125000000, 0.000000000000000000, 0.162109375000000000, 63, 31.2, 1632
Go, fibonacci, -1, 1.081481933593750000, 0.353027343750000000, 0.000000000000000000, 0.248291015625000000, 99, 31.2, 1608
Go, fibonacci, -1, 0.745544433593750000, 0.242919921875000000, 0.000000000000000000, 0.176208496093750000, 69, 31.2, 1568
Go, fibonacci, -1, 0.713317871093750000, 0.233703613281250000, 0.000000000000000000, 0.163574218750000000, 65, 31.2, 1608
Go, fibonacci, -1, 0.671020507812500000, 0.218750000000000000, 0.000000000000000000, 0.155395507812500000, 61, 31.2, 1600
Go, fibonacci, -1, 0.661437988281250000, 0.214721679687500000, 0.000000000000000000, 0.154663085937500000, 61, 31.2, 1604
Go, fibonacci, -1, 0.808227539062500000, 0.259033203125000000, 0.000000000000000000, 0.185485839843750000, 73, 31.2, 1608
Go, fibonacci, -1, 0.931579589843750000, 0.303833007812500000, 0.000000000000000000, 0.214233398437500000, 84, 31.0, 1596
Go, fibonacci, -1, 0.456542968750000000, 0.148681640625000000, 0.000000000000000000, 0.106201171875000000, 42, 31.0, 1596
Go, fibonacci, -1, 0.710937500000000000, 0.231811523437500000, 0.000000000000000000, 0.162902832031250000, 64, 31.0, 1596
