Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, selectionsort, -1, 38.102233886718750000, 4.061157226562500000, 0.000000000000000000, 13.620361328125000000, 5585, 26.2, 5624
Go, selectionsort, -1, 38.531799316406250000, 4.255920410156250000, 0.000000000000000000, 13.630249023437500000, 5585, 26.8, 5628
Go, selectionsort, -1, 38.283508300781250000, 4.147949218750000000, 0.000000000000000000, 13.628723144531250000, 5587, 26.2, 5620
Go, selectionsort, -1, 38.692504882812500000, 4.315979003906250000, 0.000427246093750000, 13.630371093750000000, 5585, 25.8, 5644
Go, selectionsort, -1, 38.358520507812500000, 4.117309570312500000, 0.000000000000000000, 13.625732421875000000, 5586, 25.8, 5628
Go, selectionsort, -1, 38.174133300781250000, 4.065734863281250000, 0.000000000000000000, 13.618347167968750000, 5583, 25.5, 5640
Go, selectionsort, -1, 38.695495605468750000, 4.278808593750000000, 0.000000000000000000, 13.626892089843750000, 5586, 26.5, 5712
Go, selectionsort, -1, 38.759643554687500000, 4.341735839843750000, 0.000000000000000000, 13.619323730468750000, 5583, 26.2, 5608
Go, selectionsort, -1, 38.640808105468750000, 4.358276367187500000, 0.000000000000000000, 13.621154785156250000, 5582, 25.5, 5596
Go, selectionsort, -1, 39.289733886718750000, 4.779113769531250000, 0.000000000000000000, 13.657714843750000000, 5584, 25.8, 5644
