Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 257.936157226562500000, 53.337890625000000000, 0.000000000000000000, 74.078247070312500000, 30284, 29.2, 1720
Go, fibonacci, -1, 253.147583007812500000, 50.253295898437500000, 0.000549316406250000, 73.705078125000000000, 30229, 29.2, 1620
Go, fibonacci, -1, 256.866210937500000000, 52.808654785156250000, 0.000549316406250000, 74.003112792968750000, 30263, 29.0, 1708
Go, fibonacci, -1, 253.407409667968750000, 50.273437500000000000, 0.000549316406250000, 73.700988769531250000, 30227, 29.2, 1692
Go, fibonacci, -1, 257.639465332031250000, 53.123168945312500000, 0.000000000000000000, 74.136108398437500000, 30308, 29.0, 1688
Go, fibonacci, -1, 253.626647949218750000, 50.499755859375000000, 0.000549316406250000, 73.705322265625000000, 30227, 29.0, 1648
Go, fibonacci, -1, 258.027160644531250000, 53.422668457031250000, 0.000549316406250000, 74.048339843750000000, 30267, 29.0, 1684
Go, fibonacci, -1, 254.327758789062500000, 50.866638183593750000, 0.000000000000000000, 73.722290039062500000, 30231, 29.5, 1712
Go, fibonacci, -1, 258.637817382812500000, 53.550170898437500000, 0.000549316406250000, 74.196838378906250000, 30331, 29.0, 1688
Go, fibonacci, -1, 254.087768554687500000, 50.655822753906250000, 0.000549316406250000, 73.734008789062500000, 30236, 28.8, 1724
