Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 1132.556335449218750000, 239.693298339843750000, 0.001647949218750000, 324.070068359375000000, 132532, 29.0, 1764
Go, fibonacci, -1, 1148.616821289062500000, 251.915771484375000000, 0.001647949218750000, 324.512634277343750000, 132466, 28.5, 1756
Go, fibonacci, -1, 1145.770568847656250000, 244.370300292968750000, 0.001708984375000000, 326.206115722656250000, 132498, 29.0, 1788
Go, fibonacci, -1, 1432.307128906250000000, 442.421569824218750000, 0.002319335937500000, 335.180847167968750000, 136970, 30.2, 1800
Go, fibonacci, -1, 1306.911621093750000000, 355.879577636718750000, 0.001708984375000000, 334.558654785156250000, 136517, 30.0, 1744
Go, fibonacci, -1, 1395.170043945312500000, 405.834899902343750000, 0.001831054687500000, 336.159423828125000000, 136936, 30.5, 1800
Go, fibonacci, -1, 1343.668151855468750000, 379.437805175781250000, 0.001831054687500000, 327.864807128906250000, 133932, 30.5, 1744
Go, fibonacci, -1, 1418.219360351562500000, 449.334228515625000000, 0.001892089843750000, 326.672668457031250000, 133633, 31.2, 1740
Go, fibonacci, -1, 1376.165527343750000000, 410.674316406250000000, 0.001831054687500000, 327.647216796875000000, 134079, 30.2, 1744
Go, fibonacci, -1, 1349.483459472656250000, 385.462036132812500000, 0.001831054687500000, 329.281311035156250000, 134450, 30.2, 1744
