Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, fibonacci, -1, 280.318237304687500000, 64.608764648437500000, 0.000549316406250000, 77.684875488281250000, 31591, 29.8, 1792
Go, fibonacci, -1, 290.097045898437500000, 72.108337402343750000, 0.000549316406250000, 77.016052246093750000, 31435, 29.2, 1816
Go, fibonacci, -1, 298.401977539062500000, 76.539611816406250000, 0.000610351562500000, 78.647827148437500000, 31688, 29.5, 1796
Go, fibonacci, -1, 265.602355957031250000, 55.159973144531250000, 0.000000000000000000, 76.359252929687500000, 31295, 29.5, 1760
Go, fibonacci, -1, 271.445495605468750000, 59.238342285156250000, 0.000549316406250000, 76.749023437500000000, 31315, 29.5, 1792
Go, fibonacci, -1, 269.849853515625000000, 57.805969238281250000, 0.000610351562500000, 76.775085449218750000, 31407, 29.5, 1792
Go, fibonacci, -1, 270.282043457031250000, 58.229980468750000000, 0.000000000000000000, 76.812072753906250000, 31375, 29.2, 1792
Go, fibonacci, -1, 264.381591796875000000, 54.718261718750000000, 0.000549316406250000, 76.265686035156250000, 31256, 29.2, 1760
Go, fibonacci, -1, 268.915954589843750000, 57.422546386718750000, 0.000610351562500000, 76.623840332031250000, 31302, 29.0, 1792
Go, fibonacci, -1, 270.471374511718750000, 58.634399414062500000, 0.000549316406250000, 76.287780761718750000, 31267, 30.0, 1760
