Language, Program, PowerLimit, Package, Core(s), GPU, DRAM, Time (ms), Temperature, Memory
Go, quicksort, -1, 7.172912597656250000, 1.247985839843750000, 0.000000000000000000, 2.264892578125000000, 916, 25.0, 10616
Go, quicksort, -1, 6.752502441406250000, 1.158630371093750000, 0.000000000000000000, 2.130493164062500000, 863, 25.5, 10448
Go, quicksort, -1, 6.860717773437500000, 1.189331054687500000, 0.000000000000000000, 2.167236328125000000, 878, 25.5, 9532
Go, quicksort, -1, 6.534851074218750000, 1.132629394531250000, 0.000000000000000000, 2.047058105468750000, 830, 25.8, 10112
Go, quicksort, -1, 6.894226074218750000, 1.180664062500000000, 0.000000000000000000, 2.173217773437500000, 881, 25.8, 9320
Go, quicksort, -1, 6.561157226562500000, 1.140563964843750000, 0.000000000000000000, 2.064025878906250000, 836, 25.8, 10472
Go, quicksort, -1, 6.370788574218750000, 1.123962402343750000, 0.000000000000000000, 1.995361328125000000, 807, 25.8, 10896
Go, quicksort, -1, 7.666137695312500000, 1.312805175781250000, 0.000000000000000000, 2.425903320312500000, 983, 26.0, 10780
Go, quicksort, -1, 6.649902343750000000, 1.154846191406250000, 0.000000000000000000, 2.090515136718750000, 846, 26.0, 10100
Go, quicksort, -1, 7.126098632812500000, 1.221923828125000000, 0.000000000000000000, 2.255554199218750000, 915, 25.5, 9656
